"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheSamirAbbas: #EgyptMosqueAttack kills over 230 worshippers.
Has this also happened on the name of Islam which teaches -
“Whoever kill…",FALSE,0,NA,2017-11-25 06:47:22,FALSE,NA,"934395586488315904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imrankhanjuna",42,TRUE,FALSE,NA,NA
"RT @AugustusPrew: So sad to hear about the atrocity in #Egypt. We are in this together. #EgyptMosqueAttack https://t.co/tMmMz12DbC",FALSE,0,NA,2017-11-25 06:47:04,FALSE,NA,"934395510722527232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fvukpapxi",6,TRUE,FALSE,NA,NA
"Je suis Egyptien

#Egypt
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:47:02,FALSE,NA,"934395503135154176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K_Konstantaras",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:46:38,FALSE,NA,"934395402195034112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chin10desai",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:46:04,FALSE,NA,"934395258669899776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darekar_vaibhav",1005,TRUE,FALSE,NA,NA
"Ils sont obsédés par leur monothéisme morbide, prêts à exterminer au nom de l’islam tous les courants religieux qu’… https://t.co/yIzNV1IZWQ",FALSE,35,NA,2017-11-25 06:45:45,TRUE,NA,"934395179867439104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimyongur",35,FALSE,FALSE,NA,NA
"RT @NAGOUL1: The actual death toll of the #EgyptMosqueAttack massacre is 309 so far.",FALSE,0,NA,2017-11-25 06:45:45,FALSE,NA,"934395178621730816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnonIsis",6,TRUE,FALSE,NA,NA
"Death toll rises in Egyptian mosque attack...305

""Egypt on Saturday said an attack on a mosque by militants in the… https://t.co/9jVe6Y1Twp",FALSE,0,NA,2017-11-25 06:45:13,TRUE,NA,"934395046287339520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petersthoughts",1,FALSE,FALSE,NA,NA
"RT @theopirlo21: 305 morts et 128 blessés c’est incroyable #EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:45:04,FALSE,NA,"934395008563793920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","broutinho",9,TRUE,FALSE,NA,NA
"Over 300 died in egypt's attack in Sinai and no one made a move for these people because they're Muslims.that makes… https://t.co/e66otBoElI",FALSE,0,NA,2017-11-25 06:44:49,TRUE,NA,"934394942255968256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alaa_ashour23",1,FALSE,FALSE,NA,NA
"RT @Demerdash1: The magnitude of the #EgyptMosqueAttack  is a reflection of the magnitude of leaps and bounds achieved by #Egypt on all dom…",FALSE,0,NA,2017-11-25 06:44:41,FALSE,NA,"934394908928077824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adlybazaar",10,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:44:34,FALSE,NA,"934394882973614080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baruaut",1005,TRUE,FALSE,NA,NA
"RT @AmarUjalaNews: <U+092E><U+093F><U+0938><U+094D><U+0930> <U+0915><U+0947> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+092A><U+0924><U+093F> <U+0928><U+0947> <U+0915><U+0939><U+093E>- <U+092E><U+0938><U+094D><U+091C><U+093F><U+0926> <U+092A><U+0930> <U+0939><U+0941><U+090F> <U+0939><U+092E><U+0932><U+0947> <U+0915><U+093E> <U+092C><U+0926><U+0932><U+093E> <U+0932><U+093F><U+092F><U+093E> <U+091C><U+093E><U+090F><U+0917><U+093E>
https://t.co/p4tkiTJwgP
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:44:29,FALSE,NA,"934394859493892096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k_skumar",5,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:44:27,FALSE,NA,"934394850249670656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarooqKhan_27",1005,TRUE,FALSE,NA,NA
"RT @AWAKEALERT: #Sinai #SinaiAttack #Sinaimosque #EgyptAttack #EgyptMosqueAttack #IslamicState #AbuKamal #Russia #OxfordStreet #Oxfordcircu…",FALSE,0,NA,2017-11-25 06:44:21,FALSE,NA,"934394827554414592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jmart4info",5,TRUE,FALSE,NA,NA
"Bloody cowards ! Deadliest terrorist attack since 9/11 , 250+ dead  #EgyptMosqueAttack #egypt",FALSE,0,NA,2017-11-25 06:44:18,FALSE,NA,"934394813041876992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mohammed_Ishan",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:44:10,FALSE,NA,"934394780041101312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","festus_SRT",1005,TRUE,FALSE,NA,NA
"RT @RT_com: #EgyptMosqueAttack DETAILS: Militants arrived at #BirAlAbed mosque in 5 all-terrain vehicles, took up positions near door and 1…",FALSE,0,NA,2017-11-25 06:43:36,FALSE,NA,"934394635710894080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarEasterner",81,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:43:34,FALSE,NA,"934394627586637824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esha1990",1005,TRUE,FALSE,NA,NA
"RT @RT_com: #EgyptMosqueAttack DETAILS: Militants arrived at #BirAlAbed mosque in 5 all-terrain vehicles, took up positions near door and 1…",FALSE,0,NA,2017-11-25 06:43:31,FALSE,NA,"934394618548047872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabinaAlbieri",81,TRUE,FALSE,NA,NA
"RT @ndtv: Sonia Gandhi condemns #EgyptMosqueAttack, says terrorism calls for concerted response https://t.co/I7DqYDjkXH https://t.co/VbsmvW…",FALSE,0,NA,2017-11-25 06:43:30,FALSE,NA,"934394614579998720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_1khan",21,TRUE,FALSE,NA,NA
"RT @MSO_UP: We condem the #EgyptMosqueAttack 
And stand with Egypt and its #Sufi culture.",FALSE,0,NA,2017-11-25 06:43:24,FALSE,NA,"934394586859847680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mso_kashmir",9,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:43:23,FALSE,NA,"934394583399645184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajithkumar0427",1005,TRUE,FALSE,NA,NA
"RT @XHNews: U.S. condemns deadly #EgyptMosqueAttack, #Trump says ""world cannot tolerate terrorism, we must defeat them militarily"" https://…",FALSE,0,NA,2017-11-25 06:43:14,FALSE,NA,"934394546099646464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","gufransonofagun",55,TRUE,FALSE,NA,NA
"RT @theopirlo21: 305 morts et 128 blessés c’est incroyable #EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:42:59,FALSE,NA,"934394481088057344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_Floriiian",9,TRUE,FALSE,NA,NA
"#RIP #EgyptMosqueAttack https://t.co/rspSsqs6fX",FALSE,1,NA,2017-11-25 06:42:54,FALSE,NA,"934394460254998528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EarlCraig06",2,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:42:49,FALSE,NA,"934394438528278528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuvisuhag",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:42:44,FALSE,NA,"934394417623941120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwsmManu",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:42:35,FALSE,NA,"934394383603924992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhishekMashet1",1005,TRUE,FALSE,NA,NA
"My heart goes out to the people of #EgyptMosqueAttack . Please, don't give up. There must be a better world we can… https://t.co/YIubKTfjss",FALSE,0,NA,2017-11-25 06:42:29,TRUE,NA,"934394356911497216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeclaM17",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:42:07,FALSE,NA,"934394262447198208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azharsiddiqui72",1005,TRUE,FALSE,NA,NA
"RT @iraginikhanna: #EgyptMosqueAttack now people can’t even pray in peace  <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> RIP humanity <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2017-11-25 06:42:05,FALSE,NA,"934394257179213824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","gufransonofagun",18,TRUE,FALSE,NA,NA
"RT @anadoluagency: #BREAKING Turkish PM Yildirim condemns #EgyptMosqueAttack , offers condolence to Egyptian people https://t.co/GaGyyHyK10",FALSE,0,NA,2017-11-25 06:41:53,FALSE,NA,"934394207673909248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeskilatAkp",4,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:41:53,FALSE,NA,"934394203865411584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sagar_Chhayani",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:41:40,FALSE,NA,"934394149826002944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamsunilgowda",1005,TRUE,FALSE,NA,NA
"RT @ZainabQ: Thoughts and prayers with the people of #Egypt :( #EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:41:26,FALSE,NA,"934394091089072128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalaikaSRaza",1,TRUE,FALSE,NA,NA
"RT @RT_com: #EgyptMosqueAttack DETAILS: Militants arrived at #BirAlAbed mosque in 5 all-terrain vehicles, took up positions near door and 1…",FALSE,0,NA,2017-11-25 06:41:02,FALSE,NA,"934393992552345600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewsBreaker101",81,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:41:02,FALSE,NA,"934393990815682560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhi_simple8",1005,TRUE,FALSE,NA,NA
"RT @anadoluagency: Turkey ready to support Egypt against #Terror Deputy PM https://t.co/wLkshYitFB

#EgyptMosqueAttack https://t.co/QWenK68…",FALSE,0,NA,2017-11-25 06:41:00,FALSE,NA,"934393982775414784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeskilatAkp",4,TRUE,FALSE,NA,NA
"#PrayForEgypt
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:40:59,FALSE,NA,"934393977993695232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OleGithutha",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:40:42,FALSE,NA,"934393908636745728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azshakthi",1005,TRUE,FALSE,NA,NA
"RT @ndtv: Sonia Gandhi condemns #EgyptMosqueAttack, says terrorism calls for concerted response https://t.co/I7DqYDjkXH https://t.co/VbsmvW…",FALSE,0,NA,2017-11-25 06:40:41,FALSE,NA,"934393904413122560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahidshaikh192",21,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:40:22,FALSE,NA,"934393824444522496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natarajan389",1005,TRUE,FALSE,NA,NA
"RT @abpnewshindi: <U+092E><U+093F><U+0938><U+094D><U+0930> <U+0939><U+092E><U+0932><U+093E>: 235 <U+0915><U+0940> <U+092E><U+094C><U+0924> <U+0914><U+0930> 109 <U+0918><U+093E><U+092F><U+0932>, @POTUS <U+0928><U+0947> <U+0905><U+0932>-<U+0938><U+0940><U+0938><U+0940> <U+0938><U+0947> <U+092B><U+094B><U+0928> <U+092A><U+0930> <U+092C><U+093E><U+0924> <U+0915><U+0940> 

#EgyptMosqueAttack 

https://t.co/qhWe0i7zOV htt…",FALSE,0,NA,2017-11-25 06:40:21,FALSE,NA,"934393817737838592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mrityun02359258",6,TRUE,FALSE,NA,NA
"RT @callmeashu2017: “Whoever kills an innocent life, it is as if he has killed of humanity.”
– Surat Al-Ma’idah 5:32
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:40:17,FALSE,NA,"934393804311945216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emeraldsstyles",58,TRUE,FALSE,NA,NA
"RT @Saudi_Gazette: #BREAKING: #EgyptMosqueAttack death toll rises to 305, including 27 children: prosecution. #SinaiAttack https://t.co/JIc…",FALSE,0,NA,2017-11-25 06:40:11,FALSE,NA,"934393776226881536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Nichtarida",4,TRUE,FALSE,NA,NA
"RT @Jibrankhhan: This breaks my heart #EgyptMosqueAttack https://t.co/dUES4HEbxH",FALSE,0,NA,2017-11-25 06:40:10,FALSE,NA,"934393774259752960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emeraldsstyles",361,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:41,FALSE,NA,"934393650364035072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shlzasingh2",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:38,FALSE,NA,"934393639517667328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZamanX90",1005,TRUE,FALSE,NA,NA
"RT @julianawriter: .@weekendtoday @BillNeelyNBC More than 300 people dead in evil #EgyptMosqueAttack An attack against a peaceful Mosque is…",FALSE,0,NA,2017-11-25 06:39:34,FALSE,NA,"934393624242130944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ramos1944",1,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:33,FALSE,NA,"934393619150028800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pintumahatha1",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:32,FALSE,NA,"934393615563997184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRKsSpiderMan",1005,TRUE,FALSE,NA,NA
"RT @rsoumya8693: ""@Jibrankhhan: This breaks my heart #EgyptMosqueAttack https://t.co/yIRc9R3ikz""
True<ed><U+00A0><U+00BD><ed><U+00B8><U+0094>...#PrayForEgypt #EgyptMosqueAttack #…",FALSE,0,NA,2017-11-25 06:39:30,FALSE,NA,"934393604184842240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KetanPa08626415",29,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:29,FALSE,NA,"934393600410087424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sumeetkt",1005,TRUE,FALSE,NA,NA
"RT @islamicfreedom: At least 235 dead after bombing, shooting attack on Egypt mosque, #EgyptAttack #EgyptMosqueAttack https://t.co/IzJVJiO7…",FALSE,0,NA,2017-11-25 06:39:18,FALSE,NA,"934393556269129728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harris_yusof",554,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:12,FALSE,NA,"934393530415439872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhayDw68873142",1005,TRUE,FALSE,NA,NA
"RT @mustafa__bag: According to Egyptian authorities, at least 27 of the dead were children. #Egypt 
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:39:12,FALSE,NA,"934393530230898688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krlssydonato",3,TRUE,FALSE,NA,NA
"@ali_ihsanarslan 235 innocent lives were murdered in #EgyptMosqueAttack because of the twisted ideology of… https://t.co/m5KARGu7Ei",FALSE,0,"ali_ihsanarslan",2017-11-25 06:39:03,TRUE,"934386112197513216","934393492192858112","3233256544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cesimzeydan",0,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:39:00,FALSE,NA,"934393479936983040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aditi0203",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:38:49,FALSE,NA,"934393434000867328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hugobrown",1005,TRUE,FALSE,NA,NA
".@weekendtoday @BillNeelyNBC More than 300 people dead in evil #EgyptMosqueAttack An attack against a peaceful Mosq… https://t.co/lcDuRwDBIu",FALSE,0,NA,2017-11-25 06:38:39,TRUE,NA,"934393393849032704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julianawriter",1,FALSE,FALSE,NA,NA
"RT @SteveRobertsTO: The #Toronto sign is dimmed to honour the victims of the #EgyptMosqueAttack - worst terror attack in #Egypt's modern hi…",FALSE,0,NA,2017-11-25 06:38:30,FALSE,NA,"934393353633968128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoolenLee",51,TRUE,FALSE,NA,NA
"RT @jotyinsan: #EgyptMosqueAttack
235 people have been killed in the deadliest attack in Egypt's modern history: #EgyptAttack https://t.co/…",FALSE,0,NA,2017-11-25 06:38:17,FALSE,NA,"934393300907327488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoolenLee",19,TRUE,FALSE,NA,NA
"RT @anadoluagency: #BREAKING Erdogan says Egypt mosque attackers are murderers, have no relation to Islam 
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:38:08,FALSE,NA,"934393260650434560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeskilatAkp",3,TRUE,FALSE,NA,NA
"Am waiting to see if @premierleague teams or any other league are gonna pay tribute to victims in #EgyptMosqueAttack #Egypt",FALSE,0,NA,2017-11-25 06:38:03,FALSE,NA,"934393242946277376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simo10_10",0,FALSE,FALSE,NA,NA
"RT @STcom: 235 killed in #EgyptMosqueAttack https://t.co/RB8OspTWsD https://t.co/iLxYAJUkYq",FALSE,0,NA,2017-11-25 06:38:00,FALSE,NA,"934393229075562496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirdausKhalif",142,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:37:59,FALSE,NA,"934393223572873216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hazeefrockz",1005,TRUE,FALSE,NA,NA
"Death toll rises over 300? Wtf this is among the most deadliest militant attacks since 9/11 and the media coverage… https://t.co/F5SW8MRLMA",FALSE,3,NA,2017-11-25 06:37:40,TRUE,NA,"934393142786138112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZayaanAhmed",1,FALSE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:37:31,FALSE,NA,"934393107872751616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarojPa18951440",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:37:29,FALSE,NA,"934393099790401536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hsraghava19",1005,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:37:25,FALSE,NA,"934393079917723648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rose_offl",1005,TRUE,FALSE,NA,NA
"Hate won’t make us stronger. It will make us extinct. #Noh8 #StoptheViolence #EgyptMosqueAttack",FALSE,1,NA,2017-11-25 06:37:23,FALSE,NA,"934393074914070528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AchitownJ",0,FALSE,FALSE,NA,NA
"RT @Christi_Paul: Good #saturdaymorning We're here 4 U @CNN @NewDay with:
Increasing death toll in #EgyptMosqueAttack 27 children killed
Co…",FALSE,0,NA,2017-11-25 06:37:23,FALSE,NA,"934393071650951168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaNYC",4,TRUE,FALSE,NA,NA
"#EgyptMosqueAttack | Live in peace and let others live in peace too.",FALSE,0,NA,2017-11-25 06:37:13,FALSE,NA,"934393030345289728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashwanikhare007",0,FALSE,FALSE,NA,NA
"RT @mustafa__bag: According to Egyptian authorities, at least 27 of the dead were children. #Egypt 
#EgyptMosqueAttack",FALSE,0,NA,2017-11-25 06:37:05,FALSE,NA,"934392998963621888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vanashea853",3,TRUE,FALSE,NA,NA
"RT @sachin_rt: Shock and deep sadness over the brutal attack in Egypt. Praying for the victims and their families. #EgyptMosqueAttack https…",FALSE,0,NA,2017-11-25 06:37:03,FALSE,NA,"934392988934873088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasadSachinist",1005,TRUE,FALSE,NA,NA
"RT @KhabarNwi: #Egypt: <U+092E><U+0938><U+094D><U+091C><U+093F><U+0926> <U+092A><U+0930> <U+0939><U+0941><U+090F> <U+0939><U+092E><U+0932><U+0947> <U+092E><U+0947><U+0902> <U+092E><U+0930><U+0928><U+0947> <U+0935><U+093E><U+0932><U+094B><U+0902> <U+0915><U+0940> <U+0938><U+0902><U+0916><U+094D><U+092F><U+093E> 305 <U+0939><U+0941><U+0908>, <U+091C><U+093F><U+0928><U+092E><U+0947><U+0902> 27 <U+092C><U+091A><U+094D><U+091A><U+0947> <U+0936><U+093E><U+092E><U+093F><U+0932> #EgyptMosqueAttack https://t.co/pzUsItdIit",FALSE,0,NA,2017-11-25 06:37:00,FALSE,NA,"934392977706819584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnkurSolanki15",6,TRUE,FALSE,NA,NA
